ticker,date,title,content,source,url,sentiment_score,sentiment_label
SPY,2026-02-16,存款搬家加速 ？ 1月非银存款同比多增2 . 56万亿 ， 最新解读来了,存款搬家加速 ？ 1月非银存款同比多增2 . 56万亿 ， 最新解读来了,finance.ifeng.com,https://finance.ifeng.com/c/8qmeJ7LcSxu,0.05050932615995407,neutral
SPY,2026-02-16,存款搬家加速 ？ 1月非银存款同比多增2 . 56万亿 最新解读来了 _ 财经评论 ( cjpl ) 股吧 _ 东方财富网股吧,存款搬家加速 ？ 1月非银存款同比多增2 . 56万亿 最新解读来了 _ 财经评论 ( cjpl ) 股吧 _ 东方财富网股吧,guba.eastmoney.com,"https://guba.eastmoney.com/o/news,cjpl,1669933624.html",0.030453205108642578,neutral
SPY,2026-02-16,LOULIS FOOD INGREDIENTS Α . Ε .: ΓΝΩΣΤΟΠΟΙΗΣΗ ΣΥΝΑΛΛΑΓΩΝ ΤΑΡΝΑΡΑΣ ΔΗΜΗΤΡΗΣ,LOULIS FOOD INGREDIENTS Α . Ε .: ΓΝΩΣΤΟΠΟΙΗΣΗ ΣΥΝΑΛΛΑΓΩΝ ΤΑΡΝΑΡΑΣ ΔΗΜΗΤΡΗΣ,capital.gr,https://www.capital.gr/xrim-anakoinoseis/3974792/loulis-food-ingredients-ae-gnostopoiisi-sunallagon-tarnaras-dimitris/,0.013376167044043541,neutral
SPY,2026-02-16,存款搬家加速 ？ 1月非银存款同比多增2 . 56万亿 最新解读来了 _ 东方财富网,存款搬家加速 ？ 1月非银存款同比多增2 . 56万亿 最新解读来了 _ 东方财富网,finance.eastmoney.com,https://finance.eastmoney.com/a/202602163651157660.html,0.038842637091875076,neutral
SPY,2026-02-16,存款搬家加速 ？ 1月非银存款同比多增2 . 56万亿 最新解读来了 _ 天天基金网,存款搬家加速 ？ 1月非银存款同比多增2 . 56万亿 最新解读来了 _ 天天基金网,fund.eastmoney.com,https://fund.eastmoney.com/a/202602163651157660.html,0.07486624084413052,neutral
SPY,2026-02-16,存款搬家加速 ？ 1月非银存款同比多增2 . 56万亿 ， 最新解读来了,存款搬家加速 ？ 1月非银存款同比多增2 . 56万亿 ， 最新解读来了,stcn.com,https://www.stcn.com/article/detail/3644583.html,0.05050932615995407,neutral
SPY,2026-02-15,"미국 Z세대 , 주택구매부담 증가에  집 대신 주식투자  ","미국 Z세대 , 주택구매부담 증가에  집 대신 주식투자  ",koreatimes.com,http://www.koreatimes.com/article/20260215/1601266,0.21207750774919987,neutral
SPY,2026-02-15,"미국 Z세대 , 주택구매부담 증가에  집 대신 주식투자  ","미국 Z세대 , 주택구매부담 증가에  집 대신 주식투자  ",koreatimes.com,http://www.koreatimes.com/article/20260215/1601263,0.21207750774919987,neutral
SPY,2026-02-15,持続が危ぶまれる世界同時株高 ､ バブル疑う局面 ／ 財政悪化懸念から長期金利が上昇すれば ､ 日本株は大幅調整の可能性,持続が危ぶまれる世界同時株高 ､ バブル疑う局面 ／ 財政悪化懸念から長期金利が上昇すれば ､ 日本株は大幅調整の可能性,toyokeizai.net,https://toyokeizai.net/articles/-/934463,0.11139309033751488,neutral
SPY,2026-02-15,Σε άνθιση η ελληνική αγορά εταιρικών ομολόγων,Σε άνθιση η ελληνική αγορά εταιρικών ομολόγων,skai.gr,https://www.skai.gr/news/finance/se-anthisi-i-elliniki-agora-etairikon-omologon,0.0876163374632597,neutral
SPY,2026-02-15,Σε άνθιση η ελληνική αγορά εταιρικών ομολόγων - Τα πλεονεκτήματα και πώς μπορούν να ωφεληθούν οι επενδυτές,Σε άνθιση η ελληνική αγορά εταιρικών ομολόγων - Τα πλεονεκτήματα και πώς μπορούν να ωφεληθούν οι επενδυτές,iefimerida.gr,https://www.iefimerida.gr/oikonomia/agora-etairikon-omologon-pleonektimata-ependytes,0.05913624353706837,neutral
SPY,2026-02-15,Σε άνθιση η ελληνική αγορά εταιρικών ομολόγων,Σε άνθιση η ελληνική αγορά εταιρικών ομολόγων,inewsgr.com,https://www.inewsgr.com/366/se-anthisi-i-elliniki-agora-etairikon-omologon.htm,0.0876163374632597,neutral
SPY,2026-02-15,بعد ارتفاع سعر الفراخ البيضاء .. أسعار الدواجن اليوم الأحد 15 - 2 - 2026 بالمحال والمزرعة,بعد ارتفاع سعر الفراخ البيضاء .. أسعار الدواجن اليوم الأحد 15 - 2 - 2026 بالمحال والمزرعة,almasryalyoum.com,https://www.almasryalyoum.com/news/details/4199608,0.015070244669914246,neutral
SPY,2026-02-15,Σε άνθιση η ελληνική αγορά εταιρικών ομολόγων - Τα πλεονεκτήματα και πώς μπορούν να ωφεληθούν οι επενδυτές,Σε άνθιση η ελληνική αγορά εταιρικών ομολόγων - Τα πλεονεκτήματα και πώς μπορούν να ωφεληθούν οι επενδυτές,protothema.gr,https://www.protothema.gr/economy/article/1774367/se-anthisi-i-elliniki-agora-etairikon-omologon-ta-pleonektimata-kai-pos-boroun-na-ofelithoun-oi-ependutes/,0.05913624353706837,neutral
SPY,2026-02-15,Netflix Is Quietly Erasing Leonard DiCaprio Greatest Performance,Netflix Is Quietly Erasing Leonard DiCaprio Greatest Performance,collider.com,https://collider.com/the-wolf-of-wall-street-leonardo-dicaprio-greatest-performance-leaving-netflix-march-2026/,-0.0633110236376524,neutral
SPY,2026-02-15,SoundHound Week in Review : Earnings Uncertainty & Valuation Questions,SoundHound Week in Review : Earnings Uncertainty & Valuation Questions,247wallst.com,https://247wallst.com/investing/2026/02/15/soundhounds-week-in-review-earnings-uncertainty-valuation-questions/,-0.1698879785835743,neutral
SPY,2026-02-15,Ισχυρή ανάπτυξη για τα εταιρικά ομόλογα στο Χρηματιστήριο Αθηνών,Ισχυρή ανάπτυξη για τα εταιρικά ομόλογα στο Χρηματιστήριο Αθηνών,euro2day.gr,https://www.euro2day.gr/news/market/article/2337995/ishyrh-anaptyxh-gia-ta-etairika-omologa-sto-hrhmat.html,0.05429086647927761,neutral
SPY,2026-02-15,オールドメディアの 「 高市たたき 」 解説は的外れ 日本経済は海外要因にも注視を 田中秀臣,オールドメディアの 「 高市たたき 」 解説は的外れ 日本経済は海外要因にも注視を 田中秀臣,sankei.com,https://www.sankei.com/article/20260215-T7JXCKAU2JGM3BNH53Y5YQQB3Y/,0.4905790947377682,positive
SPY,2026-02-15,Hartnett : AI Hyperscaler Announcing A Capex Cut Will Trigger The Next Great Rotation,Hartnett : AI Hyperscaler Announcing A Capex Cut Will Trigger The Next Great Rotation,zerohedge.com,https://www.zerohedge.com/markets/hartnett-ai-hyperscaler-announcing-capex-cut-will-trigger-next-great-rotation,-0.0845857784152031,neutral
SPY,2026-02-15,Σε άνθιση η ελληνική αγορά εταιρικών ομολόγων - Τα πλεονεκτήματα και πώς μπορούν να ωφεληθούν οι επενδυτές,Σε άνθιση η ελληνική αγορά εταιρικών ομολόγων - Τα πλεονεκτήματα και πώς μπορούν να ωφεληθούν οι επενδυτές,inewsgr.com,https://www.inewsgr.com/184/se-anthisi-i-elliniki-agora-etairikon-omologon---ta-pleonektimata-kai-pos-boroun-na-ofelithoun-oi-ependytes.htm,0.05913624353706837,neutral
SPY,2026-02-15,Top 10 cổ phiếu  rơi  sâu nhất năm Ất Tỵ 2025,Top 10 cổ phiếu  rơi  sâu nhất năm Ất Tỵ 2025,vietstock.vn,https://vietstock.vn/2026/02/top-10-co-phieu-roi-sau-nhat-nam-at-ty-2025-830-1404194.htm,0.00324288010597229,neutral
SPY,2026-02-14,Short Interest in WEBs Defined Volatility SPY ETF ( NASDAQ : DVSP ) Decreases By 33 . 8 % ,Short Interest in WEBs Defined Volatility SPY ETF ( NASDAQ : DVSP ) Decreases By 33 . 8 % ,dailypolitical.com,https://www.dailypolitical.com/2026/02/14/short-interest-in-webs-defined-volatility-spy-etf-nasdaqdvsp-decreases-by-33-8.html,-0.9385236576199532,negative
SPY,2026-02-14,WEBs Defined Volatility SPY ETF ( NASDAQ : DVSP ) Short Interest Down 33 . 8 % in January,WEBs Defined Volatility SPY ETF ( NASDAQ : DVSP ) Short Interest Down 33 . 8 % in January,tickerreport.com,https://www.tickerreport.com/banking-finance/13347357/webs-defined-volatility-spy-etf-nasdaqdvsp-short-interest-down-33-8-in-january.html,-0.9602765617892146,negative
SPY,2026-02-14,See Behind the Scenes of Wall Street Tailor Shops in 9 Photos,See Behind the Scenes of Wall Street Tailor Shops in 9 Photos,businessinsider.com,https://www.businessinsider.com/wall-street-tailor-shops-behind-the-scenes-nyc-2026-2,-0.0038278214633464813,neutral
SPY,2026-02-14,Diễn biến cổ phiếu cần quan tâm tuần qua,Diễn biến cổ phiếu cần quan tâm tuần qua,tinnhanhchungkhoan.vn,https://www.tinnhanhchungkhoan.vn/dien-bien-co-phieu-can-quan-tam-tuan-qua-post385425.html,0.015173889696598053,neutral
SPY,2026-02-14,AI was proof of American exceptionalism . Now it undermining it . ,AI was proof of American exceptionalism . Now it undermining it . ,livemint.com,https://www.livemint.com/ai/artificial-intelligence/ai-was-proof-of-american-exceptionalism-now-it-s-undermining-it-11771033732464.html,0.03623060882091522,neutral
SPY,2026-02-14,美媒爆料 ： 美对委军事行动中使用了AI模型 _ 新浪财经 _ 新浪网,美媒爆料 ： 美对委军事行动中使用了AI模型 _ 新浪财经 _ 新浪网,finance.sina.com.cn,https://finance.sina.com.cn/roll/2026-02-14/doc-inhmuhwk8271373.shtml,0.08098068088293076,neutral
SPY,2026-02-14,"This Is the Best AI Stock to Buy in February 2026 , According to Wall Street","This Is the Best AI Stock to Buy in February 2026 , According to Wall Street",fool.com,https://www.fool.com/investing/2026/02/14/this-is-the-best-ai-stock-to-buy-in-february-2026/?source=iedfolrf0000001,0.0391888152807951,neutral
SPY,2026-02-14,Binance October 10 Defense at Consensus Hong Kong Falls Flat,Binance October 10 Defense at Consensus Hong Kong Falls Flat,finance.yahoo.com,https://finance.yahoo.com/news/binance-october-10-defense-consensus-210244291.html,-0.9143909625709057,negative
SPY,2026-02-14,"로저스 쿠팡 임시대표 , 66억원 규모 주식 보상 받는다","로저스 쿠팡 임시대표 , 66억원 규모 주식 보상 받는다",etnews.com,https://www.etnews.com/20260214000017,0.15218869410455227,neutral
SPY,2026-02-14,  고갈 위기  무색한 국민연금 … 美 · 코스피 쌍끌이 수익에  든든 [ 마켓인 ] ,  고갈 위기  무색한 국민연금 … 美 · 코스피 쌍끌이 수익에  든든 [ 마켓인 ] ,edaily.co.kr,https://www.edaily.co.kr/News/Read?newsId=02509206645350520&mediaCodeNo=257,0.055399682372808456,neutral
SPY,2026-02-14,"What Is P2P Crypto Trading , And How to Trade Safely on Binance","What Is P2P Crypto Trading , And How to Trade Safely on Binance",news.webindia123.com,https://news.webindia123.com/news/Articles/Business/20260214/4416409.html,0.014524532482028008,neutral
SPY,2026-02-13,NachDenkSeiten – Die kritische Website - NachDenkSeiten – Die kritische Website,NachDenkSeiten – Die kritische Website - NachDenkSeiten – Die kritische Website,nachdenkseiten.de,https://www.nachdenkseiten.de/?paged=1676,0.004049934446811676,neutral
SPY,2026-02-13,Yabancı rüzgar borsaya henüz çok az yansımış - İş - Yaşam Haberleri,Yabancı rüzgar borsaya henüz çok az yansımış - İş - Yaşam Haberleri,haberturk.com,https://www.haberturk.com/yabanci-ruzgar-borsaya-henuz-cok-az-yansimis-3861572-ekonomi,0.021802563220262527,neutral
SPY,2026-02-13,新经济e线新春寄语 ： 2025公募转折启新程 ， 2026共赴财富新篇迎祥瑞 - 业界动态 - ITBear比尔科技,新经济e线新春寄语 ： 2025公募转折启新程 ， 2026共赴财富新篇迎祥瑞 - 业界动态 - ITBear比尔科技,itbear.com.cn,https://www.itbear.com.cn/html/2026-02/1150092.html,0.05140244960784912,neutral
SPY,2026-02-13,Will the Stock Market Crash Under President Donald Trump in 2026 ? Wall Street Has a Surprising Answer for Investors . ,Will the Stock Market Crash Under President Donald Trump in 2026 ? Wall Street Has a Surprising Answer for Investors . ,fool.com,https://www.fool.com/investing/2026/02/13/stock-market-crash-president-trump-wall-street/?source=iedfolrf0000001,0.059567034244537354,neutral
SPY,2026-02-13,Egypt Real Estate Market Size to Hit USD 30 . 30 Billion by 2033,Egypt Real Estate Market Size to Hit USD 30 . 30 Billion by 2033,openpr.com,https://www.openpr.com/news/4389422/egypt-real-estate-market-size-to-hit-usd-30-30-billion-by-2033,0.6392240636050701,positive
SPY,2026-02-13,Charles Dow : Co - Founder of Dow Jones & Developer of Dow Theory,Charles Dow : Co - Founder of Dow Jones & Developer of Dow Theory,investopedia.com,https://www.investopedia.com/articles/financial-theory/08/charles-dow.asp,0.008320927619934082,neutral
SPY,2026-02-13,Two injured after US warship collides with supply vessel in the Carribean,Two injured after US warship collides with supply vessel in the Carribean,business-standard.com,https://www.business-standard.com/world-news/two-injured-after-us-warship-collides-with-supply-vessel-in-the-carribean-126021300079_1.html,-0.9357269611209631,negative
SPY,2026-02-13,"Market quote of the day by Philip Fisher |  The stock market is filled with individuals who know the price of everything , but the value of nothing  ","Market quote of the day by Philip Fisher |  The stock market is filled with individuals who know the price of everything , but the value of nothing  ",economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/us-stocks/news/market-quote-of-the-day-by-philip-fisher-the-stock-market-is-filled-with-individuals-who-know-the-price-of-everything-but-the-value-of-nothing/articleshow/128257513.cms,-0.017733247950673103,neutral
SPY,2026-02-13,南方基金刘盈杏 ： 转债市场将进入精细化挖掘阶段 _ 中华网,南方基金刘盈杏 ： 转债市场将进入精细化挖掘阶段 _ 中华网,hea.china.com,https://hea.china.com/articles/20260213/202602131813061.html,0.09086563810706139,neutral
SPY,2026-02-13,Ford Earnings Missed Wall Street Estimates -- but Its Stock Didnt Crash . Here Why . ,Ford Earnings Missed Wall Street Estimates -- but Its Stock Didnt Crash . Here Why . ,finance.yahoo.com,https://finance.yahoo.com/news/fords-earnings-missed-wall-street-163851308.html,-0.1098410002887249,neutral
SPY,2026-02-13,"하나증권 , 국내주식 경품 추첨 이벤트 진행","하나증권 , 국내주식 경품 추첨 이벤트 진행",zdnet.co.kr,https://zdnet.co.kr/view/?no=20260213094939,0.057048069313168526,neutral
SPY,2026-02-13,Wall Street Sinks as Tech Rout Deepens on AI Angst,Wall Street Sinks as Tech Rout Deepens on AI Angst,moneytalksnews.com,https://www.moneytalksnews.com/wall-street-sinks-as-tech-rout-deepens-on-ai-angst/,-0.9231301825493574,negative
SPY,2026-02-13,"한국 시총 , GDP 2배 육박 … BofA  버블과 유사  경고","한국 시총 , GDP 2배 육박 … BofA  버블과 유사  경고",munhwa.com,https://www.munhwa.com:443/article/11568405,0.21668489649891853,neutral
SPY,2026-02-13,"Wall Street Anjlok , Disrupsi AI dan Ancaman PHK Jadi Biang Kerok","Wall Street Anjlok , Disrupsi AI dan Ancaman PHK Jadi Biang Kerok",money.kompas.com,https://money.kompas.com/read/2026/02/13/080139226/wall-street-anjlok-disrupsi-ai-dan-ancaman-phk-jadi-biang-kerok,0.03305107727646828,neutral
SPY,2026-02-13,Crude futures edge lower as IEA sees global oil surplus in 2026,Crude futures edge lower as IEA sees global oil surplus in 2026,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/commodities/crude-futures-edge-lower-as-iea-sees-global-oil-surplus-in-2026/article70627091.ece,-0.9621415641158819,negative
SPY,2026-02-13,India Textile Market to Reach USD 213 . 75 Billion by 2034,India Textile Market to Reach USD 213 . 75 Billion by 2034,openpr.com,https://www.openpr.com/news/4389354/india-textile-market-to-reach-usd-213-75-billion-by-2034,0.7100713485851884,positive
SPY,2026-02-13,"Two injured in collision between US warship , supply vessel in Carribean","Two injured in collision between US warship , supply vessel in Carribean",aninews.in,https://aninews.in/news/world/us/two-injured-in-collision-between-us-warship-supply-vessel-in-carribean20260213071317/,-0.9398161936551332,negative
SPY,2026-02-12,Borsa yeni günde de açılış alışkanlığını korudu,Borsa yeni günde de açılış alışkanlığını korudu,ntv.com.tr,https://www.ntv.com.tr/ntvpara/borsa-yeni-gunde-de-acilis-aliskanligini-korudu-1711600,0.04815126955509186,neutral
SPY,2026-02-12,亞股好牛 南韓 、 星國股市衝高 | 全球財經 | 全球,亞股好牛 南韓 、 星國股市衝高 | 全球財經 | 全球,udn.com,https://udn.com/news/story/6811/9327567,-0.26830729097127914,neutral
SPY,2026-02-12,Singapore to roll out second tranche of $1 . 2 - billion Anchor Fund,Singapore to roll out second tranche of $1 . 2 - billion Anchor Fund,dealstreetasia.com,https://www.dealstreetasia.com/stories/singapore-anchor-fund-472745,0.09707098454236984,neutral
SPY,2026-02-12,美就業數據壓抑降息預期 亞股收盤互有漲跌 | 證券,美就業數據壓抑降息預期 亞股收盤互有漲跌 | 證券,cna.com.tw,https://www.cna.com.tw:443/news/afe/202602120238.aspx,-0.06667099893093109,neutral
SPY,2026-02-12,Aktien : Neues Börsenphänomen – Angst vor KI - Tools lässt Aktienkurse fallen,Aktien : Neues Börsenphänomen – Angst vor KI - Tools lässt Aktienkurse fallen,handelsblatt.com,https://www.handelsblatt.com/finanzen/maerkte/aktien/aktien-neues-boersenphaenomen-angst-vor-ki-tools-laesst-aktienkurse-fallen/100199766.html,0.043134938925504684,neutral
SPY,2026-02-12,Jamini Sen : The Forgotten Indian Doctor Who Became Glasgow First Female Fellow,Jamini Sen : The Forgotten Indian Doctor Who Became Glasgow First Female Fellow,indianexpress.com,https://indianexpress.com/shorts/research/jamini-sen-the-forgotten-indian-doctor-who-became-glasgows-first-female-fellow-10528549/,-0.0002765730023384094,neutral
SPY,2026-02-12,港股夜期+ADR+北水｜夜期跌17點 滙豐ADR低港1 %（ 不斷更新 ） ,港股夜期+ADR+北水｜夜期跌17點 滙豐ADR低港1 %（ 不斷更新 ） ,inews.hket.com,https://inews.hket.com/article/4084428/?mtc=80002,0.11923201382160187,neutral
SPY,2026-02-12,"Phemex Astral Trading League ( PATL ) Goes Live , Building a Sustainable Seasonal Trading Progression System","Phemex Astral Trading League ( PATL ) Goes Live , Building a Sustainable Seasonal Trading Progression System",finanznachrichten.de,https://www.finanznachrichten.de/nachrichten-2026-02/67685162-phemex-astral-trading-league-patl-goes-live-building-a-sustainable-seasonal-trading-progression-system-008.htm,0.20214665308594704,neutral
SPY,2026-02-12,華商基金張雨迪 ： 權益市場指數或延續波動向上,華商基金張雨迪 ： 權益市場指數或延續波動向上,portal.sina.com.hk,https://portal.sina.com.hk/finance/sina/2026/02/12/1523438/%E8%8F%AF%E5%95%86%E5%9F%BA%E9%87%91%E5%BC%B5%E9%9B%A8%E8%BF%AA%EF%BC%9A%E6%AC%8A%E7%9B%8A%E5%B8%82%E5%A0%B4%E6%8C%87%E6%95%B8%E6%88%96%E5%BB%B6%E7%BA%8C%E6%B3%A2%E5%8B%95%E5%90%91%E4%B8%8A/,0.16805415600538254,neutral
SPY,2026-02-12,True Link Financial Advisors LLC Increases Stake in Dimensional Emerging Core Equity Market ETF $DFAE,True Link Financial Advisors LLC Increases Stake in Dimensional Emerging Core Equity Market ETF $DFAE,themarketsdaily.com,https://www.themarketsdaily.com/2026/02/12/true-link-financial-advisors-llc-increases-stake-in-dimensional-emerging-core-equity-market-etf-dfae.html,0.8405150212347507,positive
SPY,2026-02-12,什么信号 ？ 华尔街 ， 紧急发声 中国AI崛起引发全球关注 _ 新闻频道 _ 中华网,什么信号 ？ 华尔街 ， 紧急发声 中国AI崛起引发全球关注 _ 新闻频道 _ 中华网,news.china.com,https://news.china.com/socialgd/10000169/20260212/49246743.html,0.07782023400068283,neutral
SPY,2026-02-11,Česká zbrojovka po vstupe na burzu : Eufóriu strieda realita,Česká zbrojovka po vstupe na burzu : Eufóriu strieda realita,hnonline.sk,https://hnonline.sk/komentare/komentare/96264534-ceska-zbrojovka-po-vstupe-na-burzu-euforiu-strieda-realita,0.025848986580967903,neutral
SPY,2026-02-11,US may send second aircraft carrier to Middle East,US may send second aircraft carrier to Middle East,jpost.com,http://www.jpost.com/middle-east/article-886390,0.1006257813423872,neutral
SPY,2026-02-11,US may send second aircraft carrier to Middle East,US may send second aircraft carrier to Middle East,jpost.com,https://www.jpost.com/middle-east/article-886390,0.1006257813423872,neutral
SPY,2026-02-11,За неделю в США значительно выросли запасы нефти,За неделю в США значительно выросли запасы нефти,mk.ru,https://www.mk.ru/politics/2026/02/11/za-nedelyu-v-ssha-znachitelno-vyrosli-zapasy-nefti.html,0.26274013705551624,neutral
SPY,2026-02-11,Is Now a Good Time to Revisit International ETFs Like SCHF ? ,Is Now a Good Time to Revisit International ETFs Like SCHF ? ,fool.com,https://www.fool.com/investing/2026/02/11/is-now-a-good-time-to-revisit-international-etfs-l/?source=iedfolrf0000001,0.06067731976509094,neutral
SPY,2026-02-11,Polski rynek kapitałowy musi się obudzić . Hamuje innowacyjność polskiej gospodarki,Polski rynek kapitałowy musi się obudzić . Hamuje innowacyjność polskiej gospodarki,bankier.pl,https://www.bankier.pl/wiadomosc/Polska-musi-stawiac-na-rynek-kapitalowy-OKI-edukacja-i-zaufanie-zwieksza-inwestycje-IDM-wywiad-9082052.html,0.00044860318303108215,neutral
SPY,2026-02-11,UE chce być bardziej konkurencyjna . Oto plan Brukseli,UE chce być bardziej konkurencyjna . Oto plan Brukseli,money.pl,https://www.money.pl/gospodarka/ue-chce-byc-bardziej-konkurencyjna-oto-plan-brukseli-7253210184481088a.html,0.016314344480633736,neutral
SPY,2026-02-11,Utopija koja se sve češće pominje : Beogradska berza među osam berzi EURONEXT - a,Utopija koja se sve češće pominje : Beogradska berza među osam berzi EURONEXT - a,danas.rs,https://www.danas.rs/vesti/ekonomija/utopija-koja-se-sve-cesce-pominje-beogradska-berza-medju-osam-berzi-euronext-a/,0.038164665922522545,neutral
SPY,2026-02-11,PrimeXBT Recognised as Best Exchange for Day Trading 2025 as Crypto – TradFi Convergence Accelerates,PrimeXBT Recognised as Best Exchange for Day Trading 2025 as Crypto – TradFi Convergence Accelerates,benzinga.com,https://www.benzinga.com/pressreleases/26/02/50534054/primexbt-recognised-as-best-exchange-for-day-trading-2025-as-crypto-tradfi-convergence-accelerates,0.9060852620750666,positive
SPY,2026-02-11,Rynek kapitałowy potrzebuje szczególnej uwagi również w czasie giełdowej hossy,Rynek kapitałowy potrzebuje szczególnej uwagi również w czasie giełdowej hossy,parkiet.com,https://www.parkiet.com/finanse/art43784581-rynek-kapitalowy-potrzebuje-szczegolnej-uwagi-rowniez-w-czasie-gieldowej-hossy,-0.019726838916540146,neutral
SPY,2026-02-11,REPORT : US To Send 200 Troops To Help Combat Christian Persecution In Nigeria,REPORT : US To Send 200 Troops To Help Combat Christian Persecution In Nigeria,dailycaller.com,https://dailycaller.com/2026/02/10/200-troops-nigeria-combat-christian-persecution-terrorism/,0.5791890509426594,positive
SPY,2026-02-11,"Cổ phiếu PTB tăng hơn 12 % từ đầu năm , lãnh đạo đăng ký mua 100 . 000 cổ phiếu","Cổ phiếu PTB tăng hơn 12 % từ đầu năm , lãnh đạo đăng ký mua 100 . 000 cổ phiếu",tinnhanhchungkhoan.vn,https://www.tinnhanhchungkhoan.vn/co-phieu-ptb-tang-hon-12-tu-dau-nam-lanh-dao-dang-ky-mua-100000-co-phieu-post385270.html,0.057925404980778694,neutral
SPY,2026-02-11,华富基金戴弘毅 ： 重视股债平衡与对冲 _ 东方财富网,华富基金戴弘毅 ： 重视股债平衡与对冲 _ 东方财富网,finance.eastmoney.com,https://finance.eastmoney.com/a/202602113647084987.html,0.139252707362175,neutral
SPY,2026-02-11,KI - Angst drückt Aktienkurse : Wall Street kämpft gegen KI - Angst : Aktienabsturz durch disruptive Technologie ? ,KI - Angst drückt Aktienkurse : Wall Street kämpft gegen KI - Angst : Aktienabsturz durch disruptive Technologie ? ,finanznachrichten.de,https://www.finanznachrichten.de/nachrichten-2026-02/67670541-ki-angst-drueckt-aktienkurse-wall-street-kaempft-gegen-ki-angst-aktienabsturz-durch-disruptive-technologie-049.htm,-0.031517019495368004,neutral
SPY,2026-02-11,ITI and Westcliff University Announce Partnership to Offer Accredited Master in Trading Degree,ITI and Westcliff University Announce Partnership to Offer Accredited Master in Trading Degree,prnewswire.com,https://www.prnewswire.com/news-releases/iti-and-westcliff-university-announce-partnership-to-offer-accredited-masters-in-trading-degree-302682826.html,0.7088502878323197,positive
SPY,2026-02-11,Tuore luku osakesijoituksista julki,Tuore luku osakesijoituksista julki,talouselama.fi,https://www.talouselama.fi/uutiset/a/709573aa-6832-498e-8155-b24069cf5d2e,-0.05171193554997444,neutral
SPY,2026-02-11,Vietnam financial markets on the rise amid tailwinds | Thời báo Tài chính Việt Nam,Vietnam financial markets on the rise amid tailwinds | Thời báo Tài chính Việt Nam,thoibaotaichinhvietnam.vn,https://thoibaotaichinhvietnam.vn/vietnam-financial-markets-on-the-rise-amid-tailwinds-192182.html,0.2926601767539978,positive
SPY,2026-02-11,MSCI季度調揭曉 ！ 新增鴻勁 刪除正新等4檔,MSCI季度調揭曉 ！ 新增鴻勁 刪除正新等4檔,ec.ltn.com.tw,https://ec.ltn.com.tw/article/breakingnews/5339655,0.062255870550870895,neutral
SPY,2026-02-10,"Stocks are struggling to grind higher in 2026 , SA analyst notes that cracks are emerging ( SP500 :) ","Stocks are struggling to grind higher in 2026 , SA analyst notes that cracks are emerging ( SP500 :) ",seekingalpha.com,https://seekingalpha.com/news/4549715-stocks-are-struggling-to-grind-higher-in-2026-sa-analyst-notes-that-cracks-are-emerging,-0.8991473838686943,negative
SPY,2026-02-10,  A Walk Down Wall Street  | The New York Sun,  A Walk Down Wall Street  | The New York Sun,nysun.com,https://www.nysun.com/article/a-walk-down-wall-street,-0.005254983901977539,neutral
SPY,2026-02-10,Wall Street moves higher after the latest retail sales data,Wall Street moves higher after the latest retail sales data,seekingalpha.com,https://seekingalpha.com/news/4549507-wall-street-dow-sp500-nasdaq,0.8946091122925282,positive
SPY,2026-02-10,Yanlışlıkla dolar milyoneri oldular,Yanlışlıkla dolar milyoneri oldular,donanimhaber.com,https://www.donanimhaber.com/yanlislikla-dolar-milyoneri-oldular--201871,0.007359897717833519,neutral
SPY,2026-02-10,Rupee Gains 9 Paise To Close At 90 . 57 Against US Dollar On Equity Strength,Rupee Gains 9 Paise To Close At 90 . 57 Against US Dollar On Equity Strength,freepressjournal.in,https://www.freepressjournal.in/business/rupee-gains-9-paise-to-close-at-9057-against-us-dollar-on-equity-strength,0.8894435167312622,positive
SPY,2026-02-10,8 Small Cap Stocks Set to Benefit From Small - Cap Outperformance,8 Small Cap Stocks Set to Benefit From Small - Cap Outperformance,investing.com,https://www.investing.com/analysis/8-small-cap-stocks-set-to-benefit-from-smallcap-outperformance-200674742,0.8871003147214651,positive
SPY,2026-02-10,  주식 팔아 집 샀다  ⋯6 · 27대책 후 반년간 2조 규모,  주식 팔아 집 샀다  ⋯6 · 27대책 후 반년간 2조 규모,inews24.com,https://inews24.com/view/1937749,0.1420478243380785,neutral
SPY,2026-02-10,"아시아증시 , 수출주 랠리ㆍ춘제 특수 기대에 상승 … 日 닛케이 2 . 3 % ↑","아시아증시 , 수출주 랠리ㆍ춘제 특수 기대에 상승 … 日 닛케이 2 . 3 % ↑",etoday.co.kr,https://www.etoday.co.kr/news/view/2555297,0.04315957427024841,neutral
SPY,2026-02-10,"신한투자증권 , 국내주식 고객을 위한 통합 이벤트 실시","신한투자증권 , 국내주식 고객을 위한 통합 이벤트 실시",etoday.co.kr,https://www.etoday.co.kr/news/view/2555146,0.12107753939926624,neutral
SPY,2026-02-10,Ngày 10 / 02 / 2026 : 10 cổ phiếu nóng dưới góc nhìn PTKT của Vietstock,Ngày 10 / 02 / 2026 : 10 cổ phiếu nóng dưới góc nhìn PTKT của Vietstock,vietstock.vn,https://vietstock.vn/2026/02/ngay-10022026-10-co-phieu-nong-duoi-goc-nhin-ptkt-cua-vietstock-585-1401984.htm,-0.009569475427269936,neutral
